problem,distrib,nbAg,method,root,nbConsequencesFound,total time,CPU time by SOLAR,extensions,inferences,consequences sent,clauses sents,nb Messages,total size messages,max CPU time by SOLAR,max extensions,max inferences,max consequences sent,max clauses sents,max nb Messages,max total size messages,min CPU time by SOLAR,min extensions,min inferences,min consequences sent,min clauses sents,min nb Messages,min total size messages,root+AC0-CPU time by SOLAR,root+AC0-extensions,root+AC0-inferences,root+AC0-consequences sent,root+AC0-clauses sents,root+AC0-nb Messages,root+AC0-total size messages
PUZ029-1.C2i1_all_ld3--1;_kmet6;6;DICF-PB-Token-FixedOrder-5-0-3-2-1-4;0;1;1203;140;125;752;0;0;41;58;55;28;175;0;0;8;13;13;10;71;0;0;6;8;13;25;139;0;0;7;9
PUZ029-1.C2i1_all_ld3--1;_kmet6;6;DICF-PB-Token-FixedOrder-1-5-4-2-3-0;0;1;1221;160;155;875;0;0;44;57;58;36;198;0;0;9;13;16;13;84;0;0;7;7;21;29;143;0;0;7;10
PUZ029-1.C2i1_all_ld3--1;_kmet6;6;DICF-PB-Token-FixedOrder-4-2-3-5-0-1;0;1;1206;129;126;695;0;0;35;39;48;35;198;0;0;7;9;11;5;35;0;0;5;4;21;26;130;0;0;6;9
PUZ029-1.C2i1_all_ld3--1;_kmet6;6;DICF-PB-Token-FixedOrder-3-5-4-0-1-2;0;1;1203;124;109;648;0;0;34;41;51;32;213;0;0;7;10;11;7;48;0;0;5;5;14;20;106;0;0;5;8
PUZ029-1.C2i1_all_ld3--1;_kmet8;8;DICF-PB-Star;0;1;2228;265;455;2586;0;0;70;116;95;201;1117;0;0;33;55;14;1;4;0;0;2;1;95;201;1117;0;0;33;55
PUZ029-1.C2i1_all_ld3--1;_kmet8;8;DICF-PB-Star-FixedRoot-1;0;1;2228;285;530;3024;0;0;68;142;106;239;1421;0;0;32;64;16;1;4;0;0;2;1;45;95;537;0;0;6;18
PUZ029-1.C2i1_all_ld3--1;_kmet8;8;DICF-PB-Star-FixedRoot-2;0;1;1230;178;271;1438;0;0;58;78;62;142;726;0;0;27;30;8;1;4;0;0;2;1;14;23;128;0;0;5;7
PUZ029-1.C2i1_all_ld3--1;_kmet8;8;DICF-PB-Star-FixedRoot-3;0;1;1230;232;379;2114;0;0;68;114;65;133;771;0;0;32;49;13;1;4;0;0;2;1;29;58;298;0;0;6;13
PUZ029-1.C2i1_all_ld3--1;_kmet8;8;DICF-PB-Star-FixedRoot-4;0;1;2228;344;728;4128;0;0;82;184;134;233;1359;0;0;39;85;20;49;242;0;0;5;6;48;102;535;0;0;7;18
PUZ029-1.C2i1_all_ld3--1;_kmet8;8;DICF-PB-Star-FixedRoot-5;0;1;1226;213;301;1696;0;0;66;95;72;115;679;0;0;31;42;9;1;4;0;0;2;1;23;49;266;0;0;4;10
PUZ029-1.C2i1_all_ld3--1;_kmet8;8;DICF-PB-Star-FixedRoot-6;0;1;2231;261;460;2554;0;0;72;129;88;197;1026;0;0;34;56;16;1;4;0;0;2;1;34;62;357;0;0;7;17
PUZ029-1.C2i1_all_ld3--1;_kmet8;8;DICF-PB-Star-FixedRoot-7;0;1;2221;302;698;3911;0;0;66;143;113;301;1594;0;0;31;71;15;1;4;0;0;2;1;31;64;360;0;0;6;17
PUZ029-1.C2i1_all_ld3--1;_kmet8;8;DICF-PB-Token;0;1;1227;201;233;1316;0;0;47;107;50;46;280;0;0;7;25;11;7;57;0;0;4;3;31;42;219;0;0;7;21
PUZ029-1.C2i1_all_ld3--1;_kmet8;8;DICF-PB-Async;0;1;3230;559;640;3645;0;0;238;312;115;188;913;0;0;45;89;40;6;64;0;0;12;11;74;82;478;0;0;45;52
PUZ029-1.C2i1_all_ld3--1;_kmet8;8;DICF-PB-Token-FixedOrder-7-6-5-4-3-2-1-0;0;1;1230;212;287;1609;0;0;50;100;44;61;364;0;0;9;26;7;2;12;0;0;4;2;33;49;262;0;0;8;22
PUZ029-1.C2i1_all_ld3--1;_kmet8;8;DICF-PB-Token-FixedOrder-4-5-2-1-0-3-6-7;0;1;1231;214;218;1303;0;0;65;102;56;53;301;0;0;9;16;15;11;73;0;0;7;8;38;53;301;0;0;8;16
PUZ029-1.C2i1_all_ld3--1;_kmet8;8;DICF-PB-Token-FixedOrder-1-6-7-0-4-5-3-2;0;1;1242;249;266;1541;0;0;74;123;53;76;401;0;0;12;30;13;4;27;0;0;7;4;26;47;242;0;0;8;13
PUZ029-1.C2i1_all_ld3--1;_kmet8;8;DICF-PB-Token-FixedOrder-5-0-3-6-7-2-1-4;0;1;1227;204;233;1355;0;0;57;87;66;45;242;0;0;8;14;10;11;62;0;0;6;8;29;45;242;0;0;8;14
PUZ029-1.C2i1_all_ld3--1;_kmet8;8;DICF-PB-Token-FixedOrder-6-1-5-4-2-7-3-0;0;1;1229;207;268;1532;0;0;59;98;45;77;412;0;0;8;21;11;3;24;0;0;6;3;35;61;353;0;0;8;21
PUZ029-1.C2i1_all_ld3--1;_kmet2;2;DICF-PB-Star-FixedRoot-1;0;1;2643;125;156;660;0;0;6;6;78;137;572;0;0;4;4;47;19;88;0;0;2;2;47;137;572;0;0;2;2
PUZ029-1.C2i1_all_ld3--1;_kmet4;4;DICF-PB-Async;0;1;2938;168;154;836;0;0;32;44;75;65;357;0;0;9;16;23;20;98;0;0;7;9;38;65;357;0;0;9;16
PUZ029-1.C2i1_all_ld3--1;_kmet2;2;DICF-PB-NewAsync;0;1;2667;114;47;205;0;0;8;6;89;35;150;0;0;5;4;25;12;55;0;0;3;2;25;35;150;0;0;3;2
PUZ029-1.C2i1_all_ld3--1;_kmet2;2;DICF-PB-Async;0;1;2592;109;156;660;0;0;5;6;64;137;572;0;0;3;4;45;19;88;0;0;2;2;45;137;572;0;0;2;2
PUZ029-1.C2i1_all_ld3--1;_kmet2;2;DICF-PB-Star;0;1;2694;152;158;671;0;0;8;8;90;139;583;0;0;5;5;62;19;88;0;0;3;3;62;139;583;0;0;5;3
PUZ029-1.C2i1_all_ld3--1;_kmet4;4;DICF-PB-NewAsync;0;1;1163;172;51;306;0;0;42;38;101;13;85;0;0;13;12;18;12;72;0;0;8;7;26;12;74;0;0;13;12
PUZ029-1.C2i1_all_ld3--1;_kmet4;4;DICF-PB-Star;0;1;1157;190;104;537;0;0;28;32;113;46;226;0;0;14;16;16;13;76;0;0;4;5;45;46;226;0;0;14;16
PUZ029-1.C2i1_all_ld3--1;_kmet4;4;DICF-PB-Star-FixedRoot-1;0;1;1152;174;146;722;0;0;24;28;69;69;329;0;0;12;13;13;10;47;0;0;3;4;53;54;280;0;0;4;7
PUZ029-1.C2i1_all_ld3--1;_kmet6;6;DICF-PB-Async;0;1;2064;209;173;998;0;0;56;66;64;43;257;0;0;12;18;21;2;9;0;0;3;2;34;42;248;0;0;12;18
PUZ029-1.C2i1_all_ld3--1;_kmet6;6;DICF-PB-NewAsync;0;1;1199;229;82;469;0;0;66;60;84;25;121;0;0;20;19;17;7;41;0;0;7;6;38;17;98;0;0;20;19
PUZ029-1.C2i1_all_ld3--1;_kmet6;6;DICF-PB-Star;0;1;1210;190;168;954;0;0;40;50;66;50;289;0;0;19;27;13;2;9;0;0;2;2;47;50;289;0;0;19;27
PUZ029-1.C2i1_all_ld3--1;_kmet6;6;DICF-PB-Star-FixedRoot-1;0;1;1182;210;194;1170;0;0;38;55;64;82;523;0;0;18;27;14;2;9;0;0;2;2;16;26;148;0;0;3;6
PUZ029-1.C2i1_all_ld3--1;_kmet8;8;DICF-PB-Async;0;1;2890;463;468;2638;0;0;187;263;73;98;472;0;0;41;69;40;1;4;0;0;3;2;73;79;453;0;0;41;50
PUZ029-1.C2i1_all_ld3--1;_kmet8;8;DICF-PB-NewAsync;0;1;2309;453;118;760;0;0;160;152;77;25;143;0;0;31;30;32;3;30;0;0;8;7;57;14;91;0;0;31;30
PUZ029-1.C2i1_all_ld3--1;_kmet8;8;DICF-PB-Star;0;1;2332;381;497;2789;0;0;70;116;151;243;1320;0;0;33;55;16;1;4;0;0;2;1;151;243;1320;0;0;33;55
PUZ029-1.C2i1_all_ld3--1;_kmet8;8;DICF-PB-Star-FixedRoot-1;0;1;1231;439;526;2991;0;0;68;142;163;237;1397;0;0;32;64;23;1;4;0;0;2;1;70;95;537;0;0;6;18
PUZ029-1.C2i1_all_ld-1--1;_kmet2;2;DICF-PB-Star;0;1;1308;118;158;671;0;0;8;8;71;139;583;0;0;5;5;47;19;88;0;0;3;3;47;139;583;0;0;5;3
PUZ029-1.C2i1_all_ld-1--1;_kmet2;2;DICF-PB-Async;0;1;1271;180;156;660;0;0;5;6;100;137;572;0;0;3;4;80;19;88;0;0;2;2;80;137;572;0;0;2;2PUZ029-1.C2i1_all_ld-1--1;_kmet2;2;DICF-PB-Star-FixedRoot-1;0;1;1332;103;156;660;0;0;6;6;61;137;572;0;0;4;4;42;19;88;0;0;2;2;42;137;572;0;0;2;2

PUZ029-1.C2i1_all_ld-1--1;_kmet4;4;DICF-PB-Async;0;1;1347;186;154;836;0;0;32;44;86;65;357;0;0;9;16;21;20;98;0;0;7;9;53;65;357;0;0;9;16
PUZ029-1.C2i1_all_ld-1--1;_kmet2;2;DICF-PB-NewAsync;0;1;1360;135;32;143;0;0;7;5;116;17;78;0;0;5;4;19;15;65;0;0;2;1;19;15;65;0;0;2;1
PUZ029-1.C2i1_all_ld-1--1;_kmet4;4;DICF-PB-NewAsync;0;1;1112;222;60;344;0;0;44;40;122;21;118;0;0;12;11;28;9;53;0;0;9;8;31;9;53;0;0;9;8
PUZ029-1.C2i1_all_ld-1--1;_kmet4;4;DICF-PB-Star;0;1;1113;118;109;576;0;0;28;32;57;51;265;0;0;14;16;11;13;76;0;0;4;5;37;51;265;0;0;14;16
PUZ029-1.C2i1_all_ld-1--1;_kmet4;4;DICF-PB-Star-FixedRoot-1;0;1;1144;175;146;722;0;0;24;28;59;69;329;0;0;12;13;19;10;47;0;0;3;4;47;54;280;0;0;4;7
PUZ029-1.C2i1_all_ld-1--1;_kmet6;6;DICF-PB-Async;0;1;1214;177;185;1066;0;0;51;65;44;50;312;0;0;11;18;21;2;9;0;0;3;2;29;35;200;0;0;11;18
PUZ029-1.C2i1_all_ld-1--1;_kmet6;6;DICF-PB-NewAsync;0;1;1193;164;59;348;0;0;52;46;48;13;76;0;0;15;14;11;2;9;0;0;3;2;21;13;75;0;0;15;14
PUZ029-1.C2i1_all_ld-1--1;_kmet6;6;DICF-PB-Star;0;1;1159;215;168;954;0;0;40;50;92;50;289;0;0;19;27;10;2;9;0;0;2;2;55;50;289;0;0;19;27
PUZ029-1.C2i1_all_ld-1--1;_kmet6;6;DICF-PB-Star-FixedRoot-1;0;1;1155;232;194;1170;0;0;38;55;90;82;523;0;0;18;27;19;2;9;0;0;2;2;23;26;148;0;0;3;6
PUZ029-1.C2i1_all_ld-1--1;_kmet8;8;DICF-PB-Async;0;1;2174;489;605;3343;0;0;186;267;96;196;948;0;0;42;60;33;1;4;0;0;3;2;96;100;599;0;0;42;60
PUZ029-1.C2i1_all_ld-1--1;_kmet8;8;DICF-PB-NewAsync;0;1;1167;379;122;760;0;0;146;138;73;24;145;0;0;30;29;15;5;35;0;0;8;7;45;18;109;0;0;30;29
PUZ029-1.C2i1_all_ld-1--1;_kmet8;8;DICF-PB-Star;0;1;1153;386;489;2719;0;0;70;116;152;229;1223;0;0;33;55;15;1;4;0;0;2;1;152;229;1223;0;0;33;55
PUZ029-1.C2i1_all_ld-1--1;_kmet8;8;DICF-PB-Star-FixedRoot-1;0;1;2215;546;519;2959;0;0;68;142;207;232;1372;0;0;32;64;30;1;4;0;0;2;1;84;95;537;0;0;6;18
