problem,distrib,nbAg,method,root,nbConsequencesFound,total time,CPU time by SOLAR,extensions,inferences,consequences sent,clauses sents,nb Messages,total size messages,max CPU time by SOLAR,max extensions,max inferences,max consequences sent,max clauses sents,max nb Messages,max total size messages,min CPU time by SOLAR,min extensions,min inferences,min consequences sent,min clauses sents,min nb Messages,min total size messages,root+AC0-CPU time by SOLAR,root+AC0-extensions,root+AC0-inferences,root+AC0-consequences sent,root+AC0-clauses sents,root+AC0-nb Messages,root+AC0-total size messages
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet2,2,DICF+AC0-PB+AC0-Async,0,72,3093,1360,9035,56647,0,0,22,1270,866,5421,29871,0,0,11,736,494,3614,26776,0,0,11,534,494,3614,26776,0,0,11,736
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet2,2,DICF+AC0-PB+AC0-NewAsync,0,152,3095,3109,2608,15786,0,0,1578,1905,1599,2056,11555,0,0,1235,1294,1510,552,4231,0,0,343,611,1510,552,4231,0,0,343,611
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet4,4,DICF+AC0-PB+AC0-Star,0,0,600298,526826,826559,5858538,0,0,46,61300,425913,693369,4539138,0,0,22,39108,11907,42742,378005,0,0,8,311,425913,693369,4539138,0,0,22,39108
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet4,4,DICF+AC0-PB+AC0-NewAsync,0,448,18554,30111,6377,50150,0,0,13308,14640,9225,3309,23942,0,0,8539,8830,5432,707,7769,0,0,1519,1900,9225,1479,10208,0,0,1519,1904
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet4,4,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-1,0,0,600542,334150,323132,2504032,0,0,27,46303,144655,210550,1409839,0,0,13,26082,21624,28296,259674,0,0,4,193,144655,210550,1409839,0,0,4,10798
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet4,4,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-2,0,0,600415,46542,63127,573031,0,0,27,19313,17519,19972,193154,0,0,13,12756,5220,10249,68609,0,0,4,157,9731,10249,68609,0,0,4,3597
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token,0,70,68140,48696,107059,888589,0,0,41,37510,17973,34107,244639,0,0,11,13618,3628,21073,184036,0,0,10,918,17973,34107,227606,0,0,10,12122
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet4,4,DICF+AC0-PB+AC0-Async,0,160,684336,633289,330759,2768864,0,0,1368,212312,520607,168715,1140915,0,0,473,99456,15103,47563,458165,0,0,121,3308,520607,168715,1140915,0,0,121,99456
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-2+AC0-1+AC0-3+AC0-0,0,70,164350,116781,153819,1305661,0,0,40,50503,41886,51974,472976,0,0,11,18316,5140,20170,175220,0,0,9,1041,28635,47811,325720,0,0,9,16082
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-2+AC0-3+AC0-1+AC0-0,0,70,22203,13147,36116,299506,0,0,39,15158,7097,12840,111334,0,0,11,7108,98,995,7166,0,0,9,598,3992,12840,84345,0,0,9,6522
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-3+AC0-1+AC0-0+AC0-2,0,70,19142,11270,36116,299506,0,0,38,15158,5319,12840,111334,0,0,11,7108,283,995,7166,0,0,9,598,3552,12840,84345,0,0,9,6522
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-3+AC0-0+AC0-2+AC0-1,0,70,165328,117887,153819,1305661,0,0,38,50503,44399,51974,472976,0,0,11,18316,4409,20170,175220,0,0,9,1041,31366,47811,325720,0,0,9,16082
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-1+AC0-2+AC0-3+AC0-0,0,70,88365,60278,107059,888589,0,0,40,37510,22602,34107,244639,0,0,11,13618,4352,21073,184036,0,0,9,918,22602,34107,227606,0,0,9,12122
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-2+AC0-0+AC0-3+AC0-1,0,70,27431,21453,53608,403259,0,0,36,15359,16102,29224,197051,0,0,10,13278,148,917,6382,0,0,8,572,16102,29224,192318,0,0,9,13278
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-3+AC0-1+AC0-2+AC0-0,0,70,27149,20653,53608,403259,0,0,34,15359,14293,29224,197051,0,0,10,13278,199,917,6382,0,0,8,572,14293,29224,192318,0,0,8,13278
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet8,7,DICF+AC0-PB+AC0-Async,0,78,4212,3502,8830,56940,0,0,370,4614,1377,4739,25465,0,0,157,1953,0,0,0,0,0,1,0,0,0,0,0,0,1,0
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet8,7,DICF+AC0-PB+AC0-NewAsync,0,147,6219,8033,2162,14390,0,0,3285,3722,2887,1379,7489,0,0,2031,2075,0,0,0,0,0,1,0,0,0,0,0,0,1,0
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet8,7,DICF+AC0-PB+AC0-Star,0,83,3253,1992,5723,35742,0,0,99,2218,833,3105,16345,0,0,48,1199,0,0,0,0,0,2,0,181,372,2697,0,0,48,1199
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet8,7,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-1,0,70,3193,1471,4037,25330,0,0,53,1367,621,1944,9940,0,0,25,728,0,0,0,0,0,2,0,0,0,0,0,0,2,0
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet8,7,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-2,0,83,4187,1745,5723,35742,0,0,99,2218,678,3105,16345,0,0,48,1199,0,0,0,0,0,2,0,0,0,0,0,0,2,0
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet8,7,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-3,0,83,3182,1894,5723,35742,0,0,99,2218,805,3105,16345,0,0,48,1199,0,0,0,0,0,2,0,0,0,0,0,0,2,0
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet8,7,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-4,0,83,4218,2103,5723,35742,0,0,99,2218,907,3105,16345,0,0,48,1199,0,0,0,0,0,2,0,0,0,0,0,0,2,0
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet8,7,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-5,0,70,3163,1853,5026,32490,0,0,61,1508,818,2643,14316,0,0,29,846,0,0,0,0,0,2,0,0,0,0,0,0,2,0
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet8,7,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-6,0,70,3184,999,3279,19608,0,0,53,983,474,2056,10701,0,0,25,494,0,0,0,0,0,2,0,0,0,0,0,0,2,0
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet8,7,DICF+AC0-PB+AC0-Token,0,70,3263,1278,4721,29265,0,0,71,2895,435,2018,10314,0,0,11,726,75,242,1501,0,0,10,274,85,242,1501,0,0,10,484
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet8,7,DICF+AC0-PB+AC0-Async,0,78,5218,5133,8207,52529,0,0,337,4383,1989,4459,23874,0,0,148,1851,0,0,0,0,0,1,0,0,0,0,0,0,1,0
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet2,2,DICF+AC0-PB+AC0-Star,0,72,8213,2170,9035,56647,0,0,16,707,1467,5421,29871,0,0,9,440,703,3614,26776,0,0,7,267,703,3614,26776,0,0,9,440
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet2,2,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-1,0,72,7263,2292,9035,56647,0,0,14,707,1553,5421,29871,0,0,8,368,739,3614,26776,0,0,6,339,739,3614,26776,0,0,6,368
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet2,2,DICF+AC0-PB+AC0-Async,0,72,6173,3326,9035,56647,0,0,22,1270,2277,5421,29871,0,0,11,736,1049,3614,26776,0,0,11,534,1049,3614,26776,0,0,11,736
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet2,2,DICF+AC0-PB+AC0-NewAsync,0,284,14160,14618,3954,25014,0,0,2985,3583,7582,3149,18668,0,0,2343,2428,7036,805,6346,0,0,642,1155,7036,805,6346,0,0,642,1155
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet2,2,DICF+AC0-PB+AC0-Star,0,2,1208,277,206,923,0,0,8,14,263,191,876,0,0,5,10,14,15,47,0,0,3,4,14,15,47,0,0,5,4
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet2,2,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-1,0,10,1218,283,206,923,0,0,6,22,268,191,876,0,0,4,20,15,15,47,0,0,2,2,15,15,47,0,0,2,2
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet2,2,DICF+AC0-PB+AC0-Async,0,10,2212,277,206,923,0,0,6,24,262,191,876,0,0,3,20,15,15,47,0,0,3,4,15,15,47,0,0,3,4
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet2,2,DICF+AC0-PB+AC0-NewAsync,0,10,3215,1026,245,1088,0,0,141,148,659,191,876,0,0,136,144,367,54,212,0,0,5,4,367,54,212,0,0,5,4
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Star,0,2,1240,91,14,52,0,0,18,11,73,4,18,0,0,9,8,4,3,10,0,0,3,1,9,4,18,0,0,9,8
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-NewAsync,0,2,1252,112,14,54,0,0,23,20,78,4,18,0,0,8,8,10,3,11,0,0,5,4,13,4,18,0,0,8,8
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-1,0,1,1257,93,12,46,0,0,18,8,71,4,18,0,0,9,4,4,2,7,0,0,3,1,6,4,18,0,0,3,2
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-2,0,1,1261,96,12,46,0,0,18,8,72,4,18,0,0,9,4,5,2,7,0,0,3,1,7,4,18,0,0,3,2
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token,0,1,1262,89,13,49,0,0,17,11,71,4,18,0,0,5,4,4,2,7,0,0,4,2,9,4,18,0,0,4,4
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Async,0,2,1260,101,14,53,0,0,20,20,76,4,18,0,0,5,8,5,3,11,0,0,5,4,9,4,18,0,0,5,8
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-2+AC0-1+AC0-3+AC0-0,0,1,1281,95,13,49,0,0,16,11,76,4,18,0,0,5,4,5,3,10,0,0,3,2,9,4,18,0,0,3,4
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-2+AC0-3+AC0-1+AC0-0,0,1,1265,94,13,49,0,0,15,11,70,4,18,0,0,5,4,5,2,7,0,0,3,2,6,4,18,0,0,3,4
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-3+AC0-1+AC0-0+AC0-2,0,1,1229,98,13,49,0,0,14,11,73,4,18,0,0,5,4,5,2,7,0,0,3,2,7,4,18,0,0,3,4
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-3+AC0-0+AC0-2+AC0-1,0,1,1208,99,13,49,0,0,14,11,79,4,18,0,0,5,4,5,3,10,0,0,3,2,10,4,18,0,0,3,4
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-1+AC0-2+AC0-3+AC0-0,0,1,1270,94,13,49,0,0,16,11,74,4,18,0,0,5,4,5,2,7,0,0,3,2,9,4,18,0,0,3,4
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-2+AC0-0+AC0-3+AC0-1,0,1,1236,99,13,50,0,0,16,11,75,4,18,0,0,5,4,7,3,10,0,0,3,2,7,4,18,0,0,4,4
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-3+AC0-1+AC0-2+AC0-0,0,1,1231,101,13,50,0,0,14,11,75,4,18,0,0,5,4,7,3,10,0,0,3,2,7,4,18,0,0,3,4
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,7,DICF+AC0-PB+AC0-NewAsync,0,5,1394,133,18,69,0,0,28,25,86,9,36,0,0,16,19,0,0,0,0,0,1,0,0,0,0,0,0,1,0
