problem,distrib,nbAg,method,root,nbConsequencesFound,total time,CPU time by SOLAR,extensions,inferences,consequences sent,clauses sents,nb Messages,total size messages,max CPU time by SOLAR,max extensions,max inferences,max consequences sent,max clauses sents,max nb Messages,max total size messages,min CPU time by SOLAR,min extensions,min inferences,min consequences sent,min clauses sents,min nb Messages,min total size messages,root+AC0-CPU time by SOLAR,root+AC0-extensions,root+AC0-inferences,root+AC0-consequences sent,root+AC0-clauses sents,root+AC0-nb Messages,root+AC0-total size messages
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-2,0,9,1908,133,89,333,0,0,28,27,70,21,98,0,0,12,15,0,0,0,0,0,2,0,12,9,37,0,0,3,3
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-3,0,9,2109,130,92,348,0,0,30,33,64,29,125,0,0,13,18,0,0,0,0,0,2,0,13,9,37,0,0,3,3
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-3,0,9,1880,127,92,348,0,0,30,33,63,29,125,0,0,13,18,0,0,0,0,0,2,0,12,9,37,0,0,3,3
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-4,0,9,1898,127,89,333,0,0,28,27,64,27,115,0,0,12,15,0,0,0,0,0,2,0,12,9,37,0,0,3,3
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-5,0,9,1998,146,92,348,0,0,30,33,28,15,76,0,0,13,18,13,6,20,0,0,2,0,15,9,37,0,0,3,3
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-6,0,9,1966,139,92,348,0,0,30,33,69,21,96,0,0,13,18,0,0,0,0,0,2,0,13,9,37,0,0,3,3
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-7,0,9,1984,141,89,333,0,0,30,30,67,21,89,0,0,13,18,0,0,0,0,0,2,0,13,9,37,0,0,3,3
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet8,8,DICF+AC0-PB+AC0-Token,0,9,2033,205,182,805,0,0,32,150,52,29,125,0,0,5,24,11,15,77,0,0,3,15,52,21,98,0,0,5,24
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet8,8,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-1+AC0-6+AC0-7+AC0-0+AC0-4+AC0-5+AC0-3+AC0-2,0,9,1985,212,182,805,0,0,33,138,59,29,125,0,0,5,24,12,15,77,0,0,4,15,21,21,98,0,0,4,15
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet8,8,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-4+AC0-5+AC0-2+AC0-1+AC0-0+AC0-3+AC0-6+AC0-7,0,9,2102,207,182,805,0,0,32,156,58,29,125,0,0,5,24,10,15,77,0,0,3,18,22,21,98,0,0,4,18
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet8,8,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-5+AC0-0+AC0-3+AC0-6+AC0-7+AC0-2+AC0-1+AC0-4,0,9,1998,208,182,804,0,0,33,156,56,29,125,0,0,5,27,16,15,76,0,0,4,15,56,21,98,0,0,4,18
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet8,8,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-6+AC0-1+AC0-5+AC0-4+AC0-2+AC0-7+AC0-3+AC0-0,0,9,2065,231,182,805,0,0,33,138,67,29,125,0,0,5,24,17,15,77,0,0,4,15,17,21,97,0,0,5,24
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet8,8,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-7+AC0-6+AC0-5+AC0-4+AC0-3+AC0-2+AC0-1+AC0-0,0,9,1977,249,182,805,0,0,33,141,60,29,125,0,0,5,24,18,15,77,0,0,4,15,18,21,97,0,0,5,24
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet10,10,DICF+AC0-PB+AC0-Async,0,9,2293,124,77,271,0,0,13,9,20,15,47,0,0,2,3,0,0,0,0,0,1,0,10,9,28,0,0,1,0
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet10,10,DICF+AC0-PB+AC0-Async,0,9,2247,125,77,271,0,0,13,9,28,15,47,0,0,2,3,0,0,0,0,0,1,0,18,9,28,0,0,1,0
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet10,10,DICF+AC0-PB+AC0-Star,0,9,2435,126,90,337,0,0,36,31,59,22,94,0,0,15,18,0,0,0,0,0,2,0,59,22,94,0,0,15,18
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet10,10,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-1,0,9,2265,126,90,337,0,0,34,28,59,22,103,0,0,14,15,0,0,0,0,0,2,0,9,9,28,0,0,2,3
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet10,10,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-2,0,9,2063,134,90,337,0,0,34,28,66,22,103,0,0,14,15,0,0,0,0,0,2,0,9,9,28,0,0,2,3
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet10,10,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-3,0,9,2075,138,93,352,0,0,36,34,52,22,101,0,0,15,18,0,0,0,0,0,2,0,11,9,28,0,0,2,3
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet10,10,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-4,0,9,2220,128,90,337,0,0,36,31,64,28,113,0,0,15,18,0,0,0,0,0,2,0,9,9,28,0,0,2,3
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet10,10,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-5,0,9,2141,129,90,337,0,0,34,28,62,22,103,0,0,14,15,0,0,0,0,0,2,0,9,9,28,0,0,2,3
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet10,10,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-6,0,9,1968,126,93,352,0,0,36,34,57,22,99,0,0,15,18,0,0,0,0,0,2,0,10,9,28,0,0,2,3
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet10,10,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-7,0,9,2268,145,93,352,0,0,36,34,29,16,81,0,0,15,18,6,6,18,0,0,2,0,29,9,28,0,0,2,3
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet10,10,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-8,0,9,1976,132,92,347,0,0,36,33,63,23,103,0,0,15,18,0,0,0,0,0,2,0,9,9,28,0,0,2,3
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet10,10,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-9,0,9,2105,127,93,352,0,0,36,34,59,22,101,0,0,15,18,0,0,0,0,0,2,0,10,9,28,0,0,2,3
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet10,10,DICF+AC0-PB+AC0-Token,0,9,2000,244,221,1000,0,0,33,172,49,28,113,0,0,5,25,13,16,82,0,0,2,16,49,22,94,0,0,3,16
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet10,10,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-5+AC0-9+AC0-8+AC0-7+AC0-6+AC0-2+AC0-1+AC0-4+AC0-3+AC0-0,0,9,2236,257,221,1001,0,0,41,210,55,28,113,0,0,5,31,14,16,82,0,0,4,16,14,22,93,0,0,5,31
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet10,10,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-8+AC0-7+AC0-6+AC0-5+AC0-4+AC0-3+AC0-2+AC0-9+AC0-1+AC0-0,0,9,1987,255,221,1001,0,0,41,202,57,28,113,0,0,5,31,14,16,82,0,0,4,16,15,22,93,0,0,5,31
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet10,10,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-9+AC0-8+AC0-7+AC0-6+AC0-5+AC0-4+AC0-3+AC0-2+AC0-1+AC0-0,0,9,2227,256,221,1001,0,0,41,205,54,28,113,0,0,5,31,15,16,82,0,0,4,16,16,22,93,0,0,5,31
