problem;distrib;nbAg+;method;root;nbConsequencesFound;total time;CPU time by SOLAR;extensions;inferences;consequences sent;clauses sents;nb Messages;total size messages;max CPU time by SOLAR;max extensions;max inferences;max consequences sent;max clauses sents;max nb Messages;max total size messages;min CPU time by SOLAR;min extensions;min inferences;min consequences sent;min clauses sents;min nb Messages;min total size messages;root-CPU time by SOLAR;root-extensions;root-inferences;root-consequences sent;root-clauses sents;root-nb Messages;root-total size messages
PUZ012-1.C1i2_all_ld-1-2;_agent3;3;DICF-PB-Token;0;1;1306;142;20;67;0;0;11;14;126;8;23;0;0;5;5;8;6;21;0;0;3;4;8;6;23;0;0;3;4
PUZ012-1.C1i2_all_ld-1-2;_agent3;3;DICF-PB-Token-FixedOrder-2-1-0;0;1;1295;161;20;67;0;0;9;14;145;8;23;0;0;4;5;6;6;21;0;0;2;4;6;6;23;0;0;4;5
PUZ012-1.C1i2_all_ld-1-2;_agent4;4;DICF-PB-Star;0;5;1314;244;80;247;0;0;22;39;107;29;85;0;0;11;18;17;8;33;0;0;3;5;29;29;85;0;0;11;18
PUZ012-1.C1i2_all_ld-1-2;_agent4;4;DICF-PB-NewAsync;0;4;1392;313;44;173;0;0;46;43;128;13;54;0;0;16;16;31;6;26;0;0;10;9;37;13;54;0;0;10;9
PUZ012-1.C1i2_all_ld-1-2;_agent4;4;DICF-PB-Star-FixedRoot-1;0;5;1307;243;80;247;0;0;22;39;104;29;85;0;0;11;18;17;8;33;0;0;3;5;17;23;67;0;0;4;5
PUZ012-1.C1i2_all_ld-1-2;_agent4;4;DICF-PB-Star-FixedRoot-2;0;5;1378;211;74;213;0;0;16;33;174;23;61;0;0;8;18;11;8;32;0;0;2;5;14;23;60;0;0;3;5
PUZ012-1.C1i2_all_ld-1-2;_agent4;4;DICF-PB-Token;0;5;1348;185;83;240;0;0;15;50;137;26;69;0;0;5;16;11;11;41;0;0;3;8;18;26;69;0;0;3;8
PUZ012-1.C1i2_all_ld-1-2;_agent4;4;DICF-PB-Async;0;5;1429;241;74;229;0;0;31;68;104;23;67;0;0;9;20;15;8;33;0;0;7;15;19;23;67;0;0;7;15
PUZ012-1.C1i2_all_ld-1-2;_agent4;4;DICF-PB-Token-FixedOrder-2-1-3-0;0;5;1295;258;86;267;0;0;22;52;180;29;86;0;0;7;16;16;11;42;0;0;5;8;38;29;86;0;0;5;15
PUZ012-1.C1i2_all_ld-1-2;_agent4;4;DICF-PB-Token-FixedOrder-2-3-1-0;0;5;1385;241;83;240;0;0;13;50;191;26;69;0;0;4;16;16;11;41;0;0;2;8;17;26;69;0;0;4;13
