problem;distrib;nbAg+;method;root;nbConsequencesFound;total time;CPU time by SOLAR;extensions;inferences;consequences sent;clauses sents;nb Messages;total size messages;max CPU time by SOLAR;max extensions;max inferences;max consequences sent;max clauses sents;max nb Messages;max total size messages;min CPU time by SOLAR;min extensions;min inferences;min consequences sent;min clauses sents;min nb Messages;min total size messages;root-CPU time by SOLAR;root-extensions;root-inferences;root-consequences sent;root-clauses sents;root-nb Messages;root-total size messages
glucolysis_max-4_ld-1--1;_kmet8;8;DICF-Token-DefaultOrder;0;3;52400;1871;294767;991863;0;0;90;336;1399;236524;802838;0;0;12;59;12;156;464;0;0;10;33;186;24868;92339;0;0;12;39
pathwayPb-large_max-1_ld2-6;Mono;1;SOLAR-NC;0;8;3005;1936;5753;12624;0;0;0;0;1936;5753;12624;0;0;0;0;1936;5753;12624;0;0;0;0;1936;5753;12624;0;0;0;0
glucolysis_max-20_ld-1--1;Mono;1;SOLAR-NC;0;73;1442;885;85405;235339;0;0;0;0;885;85405;235339;0;0;0;0;885;85405;235339;0;0;0;0;885;85405;235339;0;0;0;0
glucolysis_max-4_ld-1--1;_kmet4;4;DICF-Async;0;3;4186;121;1233;3240;0;0;17;20;55;605;1586;0;0;6;7;13;50;124;0;0;2;3;32;475;1272;0;0;6;7
glucolysis_max-4_ld-1--1;_kmet4;4;DICF-Async;0;3;4095;121;1233;3240;0;0;17;20;54;605;1586;0;0;6;7;13;50;124;0;0;2;3;31;475;1272;0;0;6;7
glucolysis_max-4_ld-1--1;_kmet4;4;DICF-Async;0;3;2097;140;681;1752;0;0;17;17;72;237;624;0;0;6;6;13;105;268;0;0;2;1;30;237;624;0;0;6;6
glucolysis_max-4_ld-1--1;_kmet4;4;DICF-Async;0;3;2091;131;681;1752;0;0;17;17;64;237;624;0;0;6;6;11;105;268;0;0;2;1;28;237;624;0;0;6;6
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-FixedOrder-4-3-5-2-1-0;0;3;24172;1572;246274;740669;0;0;31;185;1417;234223;703397;0;0;6;49;12;126;378;0;0;5;23;12;1236;3214;0;0;6;32
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-4-3-5-2-1-0;0;3;4078;360;14854;39349;0;0;39;294;110;11120;30502;0;0;7;85;31;270;636;0;0;5;31;31;866;1915;0;0;7;31
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-1-3-2-4-5;0;3;5113;393;9973;26599;0;0;49;309;99;6422;17611;0;0;9;77;36;218;527;0;0;6;30;51;733;1620;0;0;9;30
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-1-2-3-4-5;0;3;4103;387;15791;41480;0;0;50;299;116;12289;33161;0;0;9;84;37;340;838;0;0;7;31;37;837;1828;0;0;9;31
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useNC-pruneCsq-FixedOrder-0-1-2-3-4-5;0;3;7111;496;25829;69946;0;0;42;191;178;19775;54688;0;0;8;50;45;397;935;0;0;6;25;54;3089;7823;0;0;8;29
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-1-2-3-4-5;0;3;5091;377;15791;41480;0;0;50;299;118;12289;33161;0;0;9;84;33;340;838;0;0;7;31;40;837;1828;0;0;9;31
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useNC-pruneCsq-FixedOrder-0-1-2-3-4-5;0;3;7122;521;25829;69946;0;0;42;191;199;19775;54688;0;0;8;50;49;397;935;0;0;6;25;56;3089;7823;0;0;8;29
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-1-2-3-5-4;0;3;4091;362;9134;23324;0;0;50;296;79;5236;14013;0;0;9;84;50;277;651;0;0;7;31;50;946;2106;0;0;9;31
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-1-2-4-3-5;0;3;4086;368;13620;35767;0;0;48;296;105;10235;27953;0;0;9;85;37;324;751;0;0;7;30;37;839;1839;0;0;9;31
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-1-2-4-5-3;0;3;4100;342;10301;27026;0;0;48;256;93;6949;18744;0;0;9;73;38;245;583;0;0;6;26;38;733;1611;0;0;9;26
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-1-2-5-3-4;0;3;4095;351;8398;21311;0;0;50;288;86;5099;13680;0;0;9;84;34;269;634;0;0;7;31;49;953;2118;0;0;9;31
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-1-2-5-4-3;0;3;4084;359;11838;30964;0;0;50;274;113;8475;22726;0;0;10;77;37;247;597;0;0;8;28;37;758;1663;0;0;10;28
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-1-3-2-4-5;0;3;4091;362;9973;26599;0;0;49;309;90;6422;17611;0;0;9;77;40;218;527;0;0;6;30;50;733;1620;0;0;9;30
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-1-3-2-5-4;0;3;4099;413;14678;39546;0;0;50;311;102;10601;29243;0;0;9;76;37;242;577;0;0;8;24;37;769;1699;0;0;8;24
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-1-4-2-3-5;0;3;5105;417;10681;27790;0;0;48;355;118;5966;16131;0;0;9;89;33;387;958;0;0;7;35;53;940;2067;0;0;9;35
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-1-4-2-5-3;0;3;5092;392;10385;27057;0;0;49;326;110;6393;17090;0;0;9;81;31;334;804;0;0;7;34;44;842;1866;0;0;9;34
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-1-5-2-3-4;0;3;4099;359;8889;23604;0;0;48;303;83;4637;12536;0;0;9;75;35;252;594;0;0;7;27;36;849;1903;0;0;9;27
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-1-5-2-4-3;0;3;4088;378;8641;22786;0;0;50;306;88;4697;12570;0;0;10;76;32;261;636;0;0;8;27;38;730;1594;0;0;10;27
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-1-3-4-2-5;0;3;4086;342;10085;26609;0;0;40;255;78;5221;13725;0;0;8;68;20;135;344;0;0;5;20;65;1725;4194;0;0;8;62
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-1-3-5-2-4;0;3;4098;362;6715;16851;0;0;60;311;110;2031;5114;0;0;11;77;26;230;582;0;0;9;21;59;1242;2773;0;0;10;66
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-1-4-3-2-5;0;3;4095;334;5857;14468;0;0;44;283;67;2914;7511;0;0;8;69;30;133;346;0;0;6;20;62;1094;2393;0;0;7;63
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-1-4-5-2-3;0;3;4090;333;8759;22699;0;0;35;254;73;4524;11795;0;0;6;64;31;135;343;0;0;5;23;59;1704;4152;0;0;6;58
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-1-5-3-2-4;0;3;4081;343;5470;13399;0;0;60;297;100;1957;4795;0;0;11;73;29;169;432;0;0;8;23;62;1139;2508;0;0;9;66
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-1-5-4-2-3;0;3;4086;359;8914;22921;0;0;58;292;76;4669;12160;0;0;11;72;21;155;393;0;0;8;22;63;1907;4616;0;0;10;61
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-1-3-4-5-2;0;3;4083;301;6796;16938;0;0;46;248;75;2733;6857;0;0;9;68;19;155;402;0;0;6;16;64;2401;5860;0;0;7;68
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-1-3-5-4-2;0;3;4085;308;6188;15438;0;0;57;249;77;3176;8210;0;0;11;66;27;175;436;0;0;8;21;66;1343;3019;0;0;10;66
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-1-4-3-5-2;0;3;3088;289;4996;12155;0;0;45;231;67;1970;4803;0;0;8;66;31;146;378;0;0;7;21;53;1268;2894;0;0;7;66
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-1-4-5-3-2;0;3;3086;292;6141;15336;0;0;45;233;64;2503;6282;0;0;8;68;33;145;377;0;0;7;21;56;1993;4859;0;0;7;68
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-1-5-3-4-2;0;3;4095;281;5585;14093;0;0;61;234;68;1764;4714;0;0;12;61;26;158;402;0;0;7;20;68;1563;3669;0;0;11;61
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-1-5-4-3-2;0;3;3086;269;5297;13375;0;0;36;206;69;2697;6999;0;0;8;57;11;149;383;0;0;5;22;62;855;1895;0;0;8;57
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-2-1-3-4-5;0;3;5095;909;136751;400903;0;0;50;292;683;133073;391812;0;0;10;124;17;159;384;0;0;7;22;49;917;2094;0;0;10;29
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-2-1-3-5-4;0;3;5093;1103;165685;507578;0;0;48;295;872;160893;495427;0;0;9;133;27;201;467;0;0;6;23;35;943;2147;0;0;8;33
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-2-1-4-3-5;0;3;5086;756;94249;273455;0;0;46;297;495;89242;260775;0;0;10;140;34;145;356;0;0;7;22;61;975;2215;0;0;10;26
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-2-1-4-5-3;0;3;5085;877;118315;345046;0;0;48;292;624;113537;333080;0;0;10;130;31;150;366;0;0;7;23;42;1245;2872;0;0;10;28
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-2-1-5-3-4;0;3;5114;878;118536;345670;0;0;56;307;629;113549;333068;0;0;11;143;30;166;395;0;0;6;24;51;1231;2836;0;0;9;29
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-2-1-5-4-3;0;3;5093;944;138168;403001;0;0;48;295;702;133889;392463;0;0;9;129;15;170;415;0;0;7;24;49;1245;2871;0;0;9;28
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-3-1-2-4-5;0;3;4110;386;11199;29069;0;0;52;303;110;7960;21294;0;0;11;77;38;222;536;0;0;6;33;42;774;1733;0;0;11;33
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-3-1-2-5-4;0;3;4091;378;12433;32666;0;0;52;313;116;9194;24852;0;0;10;80;26;229;562;0;0;8;30;58;797;1780;0;0;9;32
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-4-1-2-3-5;0;3;5089;417;12076;31245;0;0;48;330;117;8535;22891;0;0;9;88;45;338;849;0;0;7;34;58;950;2099;0;0;9;34
glucolysis_max-4_ld-1--1;_kmet6;6;DICF-PB-Token-useRC-pruneCsq-FixedOrder-0-4-1-2-5-3;0;3;5100;406;11255;29089;0;0;48;332;114;7152;19161;0;0;9;88;35;310;752;0;0;7;34;55;976;2149;0;0;9;34
