problem;distrib;nbAg+;method;root;nbConsequencesFound;total time;CPU time by SOLAR;extensions;inferences;consequences sent;clauses sents;nb Messages;total size messages;max CPU time by SOLAR;max extensions;max inferences;max consequences sent;max clauses sents;max nb Messages;max total size messages;min CPU time by SOLAR;min extensions;min inferences;min consequences sent;min clauses sents;min nb Messages;min total size messages;root-CPU time by SOLAR;root-extensions;root-inferences;root-consequences sent;root-clauses sents;root-nb Messages;root-total size messages
PUZ001-3_man-1_ld-1--1;_kmet5;5;DCF-PB-Seq-FixedRoot-4;4;1;1120;69;142;417;1;14;29;592;26;49;141;1;6;9;196;6;10;31;0;0;3;25;6;44;133;1;0;3;25
PUZ001-3_man-1_ld-1--1;_kmet3;3;DCF-PB-Par-FixedRoot-0;0;1;1118;148;1546;4431;3;39;51;2767;76;761;2500;1;26;30;1894;28;79;237;1;0;3;25;28;79;237;1;0;3;25
PUZ001-3_man-1_ld-1--1;_kmet3;3;DCF-PB-Par-FixedRoot-1;1;1;1128;81;158;471;2;11;22;460;47;69;218;2;7;11;221;12;37;96;0;0;4;95;12;37;96;2;0;4;95
PUZ001-3_man-1_ld-1--1;_kmet3;3;DCF-PB-Par-FixedRoot-2;2;1;1117;132;1052;2699;2;30;40;2063;67;761;1694;1;26;30;1894;30;52;157;0;0;3;25;30;239;848;1;0;3;25
PUZ001-3_man-1_ld-1--1;_kmet4;4;DCF-PB-Par-FixedRoot-0;0;1;1122;88;304;871;3;14;29;867;27;130;406;2;8;13;624;18;6;19;0;0;4;50;23;130;406;2;0;4;71
PUZ001-3_man-1_ld-1--1;_kmet4;4;DCF-PB-Par-FixedRoot-1;1;1;1119;80;186;506;3;16;33;926;25;118;293;1;8;13;624;15;6;19;0;0;3;25;16;28;68;1;0;3;25
PUZ001-3_man-1_ld-1--1;_kmet4;4;DCF-PB-Par-FixedRoot-2;2;1;1121;102;335;890;3;24;39;1142;44;236;594;2;20;24;836;10;4;13;0;0;3;25;10;4;13;1;0;3;25
PUZ001-3_man-1_ld-1--1;_kmet4;4;DCF-PB-Par-FixedRoot-3;3;1;1117;100;341;890;3;26;41;1149;42;236;594;3;20;24;836;12;6;19;0;0;5;50;16;49;124;3;0;5;141
PUZ001-3_man-1_ld-1--1;_kmet5;5;DCF-PB-Par-FixedRoot-0;0;1;1111;95;363;958;3;26;44;1676;36;267;682;2;18;23;1234;10;10;31;0;0;4;71;18;53;150;2;0;4;71
PUZ001-3_man-1_ld-1--1;_kmet5;5;DCF-PB-Par-FixedRoot-1;1;1;1159;113;521;1492;4;35;56;2273;39;267;682;2;18;23;1234;8;15;46;0;0;4;71;19;54;161;2;0;4;71
PUZ001-3_man-1_ld-1--1;_kmet5;5;DCF-PB-Par-FixedRoot-2;2;1;1181;101;364;935;5;43;68;2425;31;215;520;2;25;33;1546;9;10;31;0;0;3;25;9;45;127;1;0;3;25
PUZ001-3_man-1_ld-1--1;_kmet5;5;DCF-PB-Par-FixedRoot-3;3;1;1123;78;151;408;4;21;42;1092;20;62;167;2;10;17;572;12;10;31;0;0;4;84;18;29;71;2;0;4;95
PUZ001-3_man-1_ld-1--1;_kmet5;5;DCF-PB-Par-FixedRoot-4;4;1;1105;76;109;309;2;14;31;664;19;34;93;2;6;10;198;7;10;31;0;0;4;84;19;34;93;2;0;4;95
HWV034-1_all_ld2--1;Mono;1;SOLAR-Carc;0;5;254;127;2043;6551;0;0;0;0;127;2043;6551;0;0;0;0;127;2043;6551;0;0;0;0;127;2043;6551;0;0;0;0
HWV034-1_all_ld2--1;_asp3;3;DCF-PB-Seq-FixedRoot-0;0;5;46235;33971;859256;7419002;5;20;33;1700;33869;858475;7415852;5;13;16;1024;5;288;1285;0;0;7;143;5;493;1865;5;0;7;143
HWV034-1_all_ld2--1;_asp3;3;DCF-PB-Seq-FixedRoot-1;1;5;1069;131;704;3030;8;10;26;893;83;392;1678;5;7;11;533;19;24;67;0;0;5;101;19;392;1678;3;0;5;101
HWV034-1_all_ld2--1;_asp3;3;DCF-PB-Seq-FixedRoot-2;2;5;127021;94623;1348211;10544347;10;13;31;1129;94576;1347800;10542691;5;10;16;803;3;24;67;2;0;4;67;3;387;1589;2;0;4;67
HWV034-1_all_ld2--1;_asp3;3;DCF-PB-Seq-MaxClSize;1;5;1110;124;704;3030;8;10;26;893;75;392;1678;5;7;11;533;19;24;67;0;0;5;101;19;392;1678;3;0;5;101
HWV034-1_all_ld2--1;_asp3;3;DCF-PB-Par-MaxClSize;1;5;1111;118;505;2233;8;10;26;893;56;288;1285;5;7;11;533;26;24;67;0;0;5;101;36;193;881;3;0;5;101
SET777-1_all_ld2-3;Mono;1;SOLAR-Carc;0;7;200;101;729;2130;0;0;0;0;101;729;2130;0;0;0;0;101;729;2130;0;0;0;0;101;729;2130;0;0;0;0
SET777-1_all_ld2-3;_kmet2;2;DCF-PB-Seq-MaxClSize;0;7;1078;110;806;2463;11;3;19;525;58;725;2126;7;3;10;269;52;81;337;4;0;9;256;52;725;2126;7;0;9;256
SET777-1_all_ld2-3;_kmet2;2;DCF-PB-Par-MaxClSize;0;7;1077;108;539;1719;11;3;19;525;69;458;1382;7;3;10;269;39;81;337;4;0;9;256;69;458;1382;7;0;9;256
SET777-1_all_ld2-7;Mono;1;SOLAR-Carc;0;7;4208;3177;95999;269201;0;0;0;0;3177;95999;269201;0;0;0;0;3177;95999;269201;0;0;0;0;3177;95999;269201;0;0;0;0
SET777-1_all_ld2-7;_kmet2;2;DCF-PB-Seq-MaxClSize;0;7;4260;3013;91175;255942;11;3;19;525;2951;91086;255558;7;3;10;269;62;89;384;4;0;9;256;2951;91086;255558;7;0;9;256
SET777-1_all_ld2-7;_kmet2;2;DCF-PB-Par-MaxClSize;0;7;3220;2227;51340;148906;11;3;19;525;2181;51251;148522;7;3;10;269;46;89;384;4;0;9;256;2181;51251;148522;7;0;9;256
SYN084-1_all_ld5-2;Mono;1;SOLAR-Carc;0;6;430;260;2050;16885;0;0;0;0;260;2050;16885;0;0;0;0;260;2050;16885;0;0;0;0;260;2050;16885;0;0;0;0
