problem;distrib;nbAg+;method;root;nbConsequencesFound;total time;CPU time by SOLAR;extensions;inferences;consequences sent;clauses sents;nb Messages;total size messages;max CPU time by SOLAR;max extensions;max inferences;max consequences sent;max clauses sents;max nb Messages;max total size messages;min CPU time by SOLAR;min extensions;min inferences;min consequences sent;min clauses sents;min nb Messages;min total size messages;root-CPU time by SOLAR;root-extensions;root-inferences;root-consequences sent;root-clauses sents;root-nb Messages;root-total size messages
RNG004-3.C2i1_all_ld-1-4;_kmet8;8;DICF-PB-NewAsync;0;0;600667;26534;4818;29620;0;0;44404;44396;19820;4143;22651;0;0;8970;8969;0;0;0;0;0;2049;2048;0;0;0;0;0;4369;4368
RNG004-3.C2i1_all_ld-1-4;_kmet8;8;DICF-PB-Star;0;0;600507;1250;1202;12992;0;0;27;1100;1179;1198;12977;0;0;11;1092;0;0;0;0;0;2;0;4;2;7;0;0;11;6
RNG004-3.C2i1_all_ld-1-4;_kmet8;8;DICF-PB-Star-FixedRoot-1;0;0;600660;70;2;8;0;0;22;2;70;2;8;0;0;8;2;0;0;0;0;0;2;0;0;0;0;0;0;2;0
RNG004-3.C2i1_all_ld-1-4;_kmet8;8;DICF-PB-Star-FixedRoot-2;0;0;600717;1342;1202;12992;0;0;27;1100;1268;1198;12977;0;0;11;1092;0;0;0;0;0;2;0;0;0;0;0;0;2;0
RNG004-3.C2i1_all_ld-1-4;_kmet8;8;DICF-PB-Star-FixedRoot-3;0;0;600699;1348;1202;12992;0;0;27;1100;1274;1198;12977;0;0;11;1092;0;0;0;0;0;2;0;0;0;0;0;0;2;0
RNG004-3.C2i1_all_ld-1-4;_kmet8;8;DICF-PB-Star-FixedRoot-4;0;0;600566;1299;1202;12992;0;0;27;1100;1226;1198;12977;0;0;11;1092;0;0;0;0;0;2;0;0;0;0;0;0;2;0
RNG004-3.C2i1_all_ld-1-4;_kmet8;8;DICF-PB-Star-FixedRoot-5;0;0;600526;1299;1202;12992;0;0;27;1100;1224;1198;12977;0;0;11;1092;0;0;0;0;0;2;0;0;0;0;0;0;2;0
RNG004-3.C2i1_all_ld-1-4;_kmet8;8;DICF-PB-Star-FixedRoot-6;0;0;600937;1341;1200;12985;0;0;21;1096;1271;1198;12977;0;0;8;1092;0;0;0;0;0;1;0;0;0;0;0;0;2;0
RNG004-3.C2i1_all_ld-1-4;_kmet8;8;DICF-PB-Star-FixedRoot-7;0;0;600111;1876;1200;12985;0;0;27;4254;1806;1198;12977;0;0;13;4252;0;0;0;0;0;2;0;0;0;0;0;0;2;0
RNG004-3.C2i1_all_ld-1-4;_kmet8;8;DICF-PB-Token;0;0;600732;5309;2292;79068;0;0;17;2186;3392;1198;66083;0;0;3;1092;0;0;0;0;0;2;0;3392;1092;66083;0;0;3;1092
RNG004-3.C2i1_all_ld-1-4;_kmet8;8;DICF-PB-Async;0;4;600858;1488;1200;12985;0;0;16;4260;1419;1198;12977;0;0;7;4256;0;0;0;0;0;1;0;0;0;0;0;0;1;0
RNG004-3.C2i1_all_ld-1-4;_kmet8;8;DICF-PB-Token-FixedOrder-7-6-5-4-3-2-1-0;0;0;600744;5366;2292;79068;0;0;26;2186;3681;1198;66083;0;0;4;1092;0;0;0;0;0;3;0;3681;1092;66083;0;0;4;1092
RNG004-3.C2i1_all_ld-1-4;_kmet8;8;DICF-PB-Token-FixedOrder-4-5-2-1-0-3-6-7;0;0;600657;1735;1200;12985;0;0;16;694;1667;1198;12977;0;0;2;692;0;0;0;0;0;2;0;0;0;0;0;0;2;0
RNG004-3.C2i1_all_ld-1-4;_kmet8;8;DICF-PB-Token-FixedOrder-1-6-7-0-4-5-3-2;0;0;600691;4826;1892;59172;0;0;12;1714;2674;1198;46187;0;0;2;1020;0;0;0;0;0;1;0;2674;692;46187;0;0;2;1020
RNG004-3.C2i1_all_ld-1-4;_kmet8;8;DICF-PB-Token-FixedOrder-5-0-3-6-7-2-1-4;0;0;600605;2226;1208;18347;0;0;15;14;1845;1198;12977;0;0;2;4;0;0;0;0;0;1;0;0;0;0;0;0;2;0
RNG004-3.C2i1_all_ld-1-4;_kmet8;8;DICF-PB-Token-FixedOrder-6-1-5-4-2-7-3-0;0;0;600664;68;2;8;0;0;9;2;68;2;8;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0
