problem;distrib;nbAg+;method;root;nbConsequencesFound;total time;CPU time by SOLAR;extensions;inferences;consequences sent;clauses sents;nb Messages;total size messages;max CPU time by SOLAR;max extensions;max inferences;max consequences sent;max clauses sents;max nb Messages;max total size messages;min CPU time by SOLAR;min extensions;min inferences;min consequences sent;min clauses sents;min nb Messages;min total size messages;root-CPU time by SOLAR;root-extensions;root-inferences;root-consequences sent;root-clauses sents;root-nb Messages;root-total size messages
testPair_all_ld-1--1;Mono;1;Solar;0;3;59;52;6;20;0;0;0;0;52;6;20;0;0;0;0;52;6;20;0;0;0;0;52;6;20;0;0;0;0
testPair_all_ld-1--1;Mono;1;Solar;0;3;99790;80;6;20;0;0;0;0;80;6;20;0;0;0;0;80;6;20;0;0;0;0;80;6;20;0;0;0;0
testPair_all_ld-1--1;Mono;1;Solar;0;3;173;59;6;20;0;0;0;0;59;6;20;0;0;0;0;59;6;20;0;0;0;0;59;6;20;0;0;0;0
testPair_all_ld-1--1;Mono;1;Solar;0;3;58;51;6;23;0;0;0;0;51;6;23;0;0;0;0;51;6;23;0;0;0;0;51;6;23;0;0;0;0
testPair_all_ld-1--1;Mono;1;Solar;0;2;92;63;6;22;0;0;0;0;63;6;22;0;0;0;0;63;6;22;0;0;0;0;63;6;22;0;0;0;0
testPair_all_ld-1--1;Mono;1;Solar;0;4;208;94;36;130;0;0;0;0;94;36;130;0;0;0;0;94;36;130;0;0;0;0;94;36;130;0;0;0;0
testPair_all_ld-1--1;Mono;1;Solar;0;4;99;92;36;130;0;0;0;0;92;36;130;0;0;0;0;92;36;130;0;0;0;0;92;36;130;0;0;0;0
testPair_all_ld-1--1;Mono;1;Solar;0;4;135;95;36;140;0;0;0;0;95;36;140;0;0;0;0;95;36;140;0;0;0;0;95;36;140;0;0;0;0
testPair_all_ld-1--1;Mono;1;Solar;0;4;212;97;36;130;0;0;0;0;97;36;130;0;0;0;0;97;36;130;0;0;0;0;97;36;130;0;0;0;0
testPair_all_ld-1--1;Mono;1;Solar;0;2;101;92;36;130;0;0;0;0;92;36;130;0;0;0;0;92;36;130;0;0;0;0;92;36;130;0;0;0;0
